alert,class,conf
Info,person,0.8500374555587769
Info,person,0.7447934746742249
Info,person,0.6450127959251404
Info,person,0.5802498459815979
Info,chair,0.2743179500102997
Caution,person,0.9332568645477295
Info,person,0.8525711894035339
Info,person,0.8295103311538696
Info,person,0.6016889810562134
Info,person,0.543398380279541
Info,remote,0.3618833124637604
Caution,person,0.9369345307350159
Info,person,0.8471717834472656
Info,person,0.8339978456497192
Info,person,0.5614440441131592
Info,person,0.5574852824211121
Info,remote,0.4249264895915985
Caution,person,0.9337432384490967
Info,person,0.8582403659820557
Info,person,0.8347211480140686
Info,person,0.7568678855895996
Info,person,0.49951601028442383
Info,toothbrush,0.3504732549190521
Caution,person,0.9295530319213867
Info,person,0.8295738101005554
Info,person,0.827960193157196
Info,person,0.618208110332489
Info,person,0.26484450697898865
Caution,person,0.92304927110672
Info,person,0.8441735506057739
Info,person,0.8223427534103394
Info,person,0.7145697474479675
Info,person,0.6920220851898193
Info,remote,0.3768812119960785
Info,tie,0.3720032572746277
Info,remote,0.3076122999191284
Info,remote,0.2947028577327728
Info,remote,0.26506859064102173
Caution,person,0.9152688384056091
Info,person,0.8745055794715881
Info,person,0.8648797273635864
Info,person,0.8484674096107483
Info,person,0.8093066215515137
Warning,cell phone,0.39478781819343567
Info,toothbrush,0.38980746269226074
Info,toothbrush,0.34819602966308594
Info,tie,0.31885358691215515
Info,chair,0.29860448837280273
Info,chair,0.2558109760284424
Info,chair,0.25576725602149963
Caution,person,0.9264383912086487
Caution,person,0.912555992603302
Info,person,0.8866461515426636
Info,person,0.7572258114814758
Info,remote,0.7549102306365967
Warning,cell phone,0.44350913166999817
Info,tie,0.2901713252067566
Caution,person,0.9309712648391724
Caution,person,0.9209348559379578
Info,person,0.8824232816696167
Info,remote,0.6569951772689819
Caution,person,0.93216472864151
Caution,person,0.9170668721199036
Info,person,0.8363906741142273
Warning,cell phone,0.5439253449440002
Caution,person,0.9255462884902954
Info,person,0.8685756325721741
Caution,person,0.8649333715438843
Info,bottle,0.36446574330329895
Caution,person,0.9306097030639648
Caution,person,0.9021682143211365
Info,person,0.8166013956069946
Caution,person,0.9263748526573181
Caution,person,0.9098551869392395
Info,person,0.8736307621002197
Warning,cell phone,0.46963798999786377
Info,cup,0.3563953638076782
