time,alert_level,object,confidence
2025-09-06 03:07:41,info,person,0.7528800964355469
2025-09-06 03:07:41,info,tv,0.5355086922645569
2025-09-06 03:07:41,info,person,0.7033736109733582
2025-09-06 03:07:41,info,tv,0.5689126253128052
2025-09-06 03:07:41,info,person,0.8072052001953125
2025-09-06 03:07:41,info,tv,0.6036601662635803
2025-09-06 03:07:41,info,person,0.2525568902492523
2025-09-06 03:07:41,info,person,0.8115257024765015
2025-09-06 03:07:41,info,tv,0.606523334980011
2025-09-06 03:07:41,info,person,0.3492000997066498
2025-09-06 03:07:41,info,person,0.8386690616607666
2025-09-06 03:07:41,info,tv,0.562333345413208
2025-09-06 03:07:41,info,person,0.7409489750862122
2025-09-06 03:07:41,info,tv,0.584464967250824
2025-09-06 03:07:41,info,person,0.8020579814910889
2025-09-06 03:07:41,info,tv,0.5573250651359558
2025-09-06 03:07:41,info,person,0.31561192870140076
2025-09-06 03:07:41,info,person,0.7554354667663574
2025-09-06 03:07:41,info,tv,0.6667270660400391
2025-09-06 03:07:41,info,person,0.37108898162841797
2025-09-06 03:07:41,info,bottle,0.2804744839668274
2025-09-06 03:07:42,info,person,0.8511625528335571
2025-09-06 03:07:42,info,tv,0.5560752153396606
2025-09-06 03:07:42,info,person,0.5218943357467651
2025-09-06 03:07:42,info,bottle,0.2978500723838806
2025-09-06 03:07:42,info,person,0.8730217814445496
2025-09-06 03:07:42,info,tv,0.3916979432106018
2025-09-06 03:07:42,info,person,0.2855987250804901
2025-09-06 03:07:42,info,person,0.28453367948532104
2025-09-06 03:07:42,info,person,0.28407809138298035
2025-09-06 03:07:42,info,person,0.26381951570510864
2025-09-06 03:07:42,info,person,0.26339438557624817
2025-09-06 03:07:42,info,bottle,0.25610145926475525
2025-09-06 03:07:42,info,person,0.2536889314651489
2025-09-06 03:07:42,info,person,0.8856706023216248
2025-09-06 03:07:42,info,tv,0.4181971251964569
2025-09-06 03:07:42,info,person,0.27752140164375305
2025-09-06 03:07:42,info,chair,0.2565741539001465
2025-09-06 03:07:42,info,person,0.25263968110084534
2025-09-06 03:07:42,info,person,0.7714434266090393
2025-09-06 03:07:42,info,tv,0.6105879545211792
2025-09-06 03:07:42,info,person,0.37622329592704773
2025-09-06 03:07:42,info,person,0.905704140663147
2025-09-06 03:07:42,info,tv,0.46381857991218567
2025-09-06 03:07:42,info,person,0.8431904911994934
2025-09-06 03:07:42,info,tv,0.6272955536842346
2025-09-06 03:07:42,info,person,0.3330412209033966
2025-09-06 03:07:42,info,person,0.8675836324691772
2025-09-06 03:07:42,info,person,0.5133675336837769
2025-09-06 03:07:42,info,tv,0.5024828910827637
2025-09-06 03:07:42,info,bottle,0.25835952162742615
2025-09-06 03:07:42,info,person,0.7113747000694275
2025-09-06 03:07:42,info,tv,0.47587940096855164
2025-09-06 03:07:42,info,person,0.378062903881073
2025-09-06 03:07:43,info,person,0.8673508763313293
2025-09-06 03:07:43,info,tv,0.5166370868682861
2025-09-06 03:07:43,info,person,0.7669479250907898
2025-09-06 03:07:43,info,tv,0.6738763451576233
2025-09-06 03:07:43,info,person,0.7241052985191345
2025-09-06 03:07:43,info,tv,0.7128505110740662
2025-09-06 03:07:43,info,person,0.7529441714286804
2025-09-06 03:07:43,info,tv,0.5599341988563538
2025-09-06 03:07:43,info,person,0.3735078275203705
2025-09-06 03:07:43,info,person,0.8658125996589661
2025-09-06 03:07:43,info,person,0.42928630113601685
2025-09-06 03:07:43,info,tv,0.3044414520263672
2025-09-06 03:07:43,info,person,0.8269134163856506
2025-09-06 03:07:43,info,tv,0.6035937070846558
2025-09-06 03:07:43,info,person,0.3646640479564667
2025-09-06 03:07:43,info,person,0.7752619385719299
2025-09-06 03:07:43,info,tv,0.5646907091140747
2025-09-06 03:07:44,info,person,0.822246789932251
2025-09-06 03:07:44,info,tv,0.6914268732070923
2025-09-06 03:07:44,info,chair,0.25047972798347473
2025-09-06 03:07:44,info,person,0.8574727773666382
2025-09-06 03:07:44,info,tv,0.3796398639678955
2025-09-06 03:07:44,info,person,0.9004712104797363
2025-09-06 03:07:44,info,tv,0.45134636759757996
2025-09-06 03:07:44,info,person,0.8922459483146667
2025-09-06 03:07:44,info,person,0.9026216268539429
2025-09-06 03:07:44,info,person,0.9025412201881409
2025-09-06 03:07:44,info,person,0.3988824486732483
2025-09-06 03:07:44,info,person,0.9211037755012512
2025-09-06 03:07:44,info,person,0.28483790159225464
2025-09-06 03:07:44,info,tv,0.25217205286026
2025-09-06 03:07:44,info,person,0.9202190041542053
2025-09-06 03:07:44,info,person,0.8409285545349121
2025-09-06 03:07:45,info,tv,0.2720329463481903
2025-09-06 03:07:45,info,person,0.8766093254089355
2025-09-06 03:07:45,info,tv,0.39166221022605896
2025-09-06 03:07:45,info,person,0.8938936591148376
2025-09-06 03:07:45,info,tv,0.32286933064460754
2025-09-06 03:07:45,info,person,0.9135216474533081
2025-09-06 03:07:45,info,tv,0.3698485791683197
2025-09-06 03:07:45,info,person,0.9190642237663269
2025-09-06 03:07:45,info,tv,0.5786575675010681
2025-09-06 03:07:45,info,bottle,0.3310191333293915
2025-09-06 03:07:45,info,person,0.9136756658554077
2025-09-06 03:07:45,info,person,0.9126150608062744
2025-09-06 03:07:45,info,bottle,0.39376598596572876
2025-09-06 03:07:45,info,person,0.9117388129234314
2025-09-06 03:07:45,info,person,0.8576210141181946
2025-09-06 03:07:46,info,person,0.8274911642074585
2025-09-06 03:07:46,info,person,0.9176495671272278
2025-09-06 03:07:46,info,person,0.9045443534851074
2025-09-06 03:07:46,info,person,0.9024918675422668
2025-09-06 03:07:46,info,chair,0.2609529495239258
2025-09-06 03:07:46,info,person,0.9199333190917969
2025-09-06 03:07:46,info,tie,0.35966864228248596
2025-09-06 03:07:46,info,person,0.8855189681053162
2025-09-06 03:07:46,info,tie,0.2748802900314331
2025-09-06 03:07:46,info,person,0.8915337920188904
2025-09-06 03:07:46,info,person,0.8800821900367737
2025-09-06 03:07:46,info,bottle,0.2863690257072449
2025-09-06 03:07:47,info,person,0.847718358039856
2025-09-06 03:07:47,info,person,0.85454261302948
2025-09-06 03:07:47,info,person,0.8984875679016113
2025-09-06 03:07:47,info,person,0.9206211566925049
2025-09-06 03:07:47,info,tv,0.4096662998199463
2025-09-06 03:07:47,info,person,0.9213040471076965
2025-09-06 03:07:47,info,tv,0.3494364619255066
2025-09-06 03:07:47,info,person,0.9179477095603943
2025-09-06 03:07:47,info,person,0.4242750406265259
2025-09-06 03:07:47,info,tv,0.2798580825328827
2025-09-06 03:07:47,info,person,0.882184624671936
2025-09-06 03:07:47,info,tv,0.34910377860069275
2025-09-06 03:07:47,info,person,0.9020463228225708
2025-09-06 03:07:47,info,tv,0.3029118776321411
2025-09-06 03:07:47,info,person,0.2580142617225647
2025-09-06 03:07:47,info,person,0.8883521556854248
2025-09-06 03:07:47,info,person,0.2509572207927704
2025-09-06 03:07:48,info,person,0.8994237780570984
2025-09-06 03:07:48,info,person,0.3287144601345062
2025-09-06 03:07:48,info,chair,0.3277488648891449
2025-09-06 03:07:48,info,person,0.30466657876968384
2025-09-06 03:07:48,info,person,0.8805971145629883
2025-09-06 03:07:48,info,person,0.9066579341888428
2025-09-06 03:07:48,info,person,0.3150838017463684
2025-09-06 03:07:48,info,person,0.8963568210601807
2025-09-06 03:07:48,info,person,0.9109184741973877
2025-09-06 03:07:48,info,person,0.9028137922286987
2025-09-06 03:07:48,info,chair,0.2519568204879761
2025-09-06 03:07:48,info,person,0.9048478007316589
2025-09-06 03:07:48,info,person,0.28916096687316895
2025-09-06 03:07:48,info,person,0.9057243466377258
2025-09-06 03:07:48,info,person,0.36353808641433716
2025-09-06 03:07:49,info,person,0.9126188158988953
2025-09-06 03:07:49,info,person,0.9213575124740601
2025-09-06 03:07:49,info,person,0.26125749945640564
2025-09-06 03:07:49,info,person,0.920375406742096
2025-09-06 03:07:49,info,person,0.9186824560165405
2025-09-06 03:07:49,info,person,0.29275140166282654
