timestamp,object,alert,confidence,coords
2025-09-05 13:23:47,person,Caution,0.89,"[122.34220886230469, 112.71041107177734, 480.9486999511719, 358.5345764160156]"
2025-09-05 13:23:47,person,Info,0.79,"[0.13739366829395294, 146.95614624023438, 38.155113220214844, 355.5528869628906]"
2025-09-05 13:23:47,person,Info,0.34,"[0.07348867505788803, 276.22113037109375, 37.9903450012207, 358.5452575683594]"
